Season;Date;Location;Event Type;Event Name;Round Number;Round Name;Player;Player ID;Club;Game Number;Score;Handicap;Cumulative Score;Stage Rank;Cut Line;Cut Basis;Overall Cumulative Score
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Rainer Schöllhorn;16069;;2;157;0;460;80;;;460
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Raphael Hofmann;38963;;2;186;0;546;34;;;546
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;René Erben;25953;;2;113;0;437;87;;;437
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;René Jurischka;38593;;2;170;0;457;81;;;457
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Robert Kristof;10124;;2;162;0;530;46;;;530
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Rudi Bauer;16860;;2;175;0;524;51;;;524
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Sebastian Gräfe;38687;;2;244;0;556;30;;;556
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Sebastian Hinterwimmer;7885;;2;191;0;528;47;;;528
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Sergio Tavares;22116;;2;129;0;484;69;;;484
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Simon Bauer;16861;;2;197;0;546;35;;;546
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Steffen Birkner;25082;;2;188;0;568;22;;;568
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Steffen Jahre;7816;;2;148;0;468;77;;;468
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Stephan Ruffershöfer;16899;;2;187;0;548;33;;;548
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Thomas Auer;16888;;2;172;0;536;42;;;536
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Thomas Kalkschmied;25672;;2;121;0;409;93;;;409
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Thomas Moser;38907;;2;135;0;417;92;;;417
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Thomas Wiedemann;7028;;2;159;0;542;37;;;542
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Tim Olde Damink;25521;;2;183;0;507;61;;;507
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Tobias Derbfuss;38270;;2;173;0;485;68;;;485
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Tobias Franz;25638;;2;166;0;433;88;;;433
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Tobias Kramer;38885;;2;154;0;517;54;;;517
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Tobias Wiedemann;25695;;2;165;0;457;82;;;457
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Tom Eck;38050;;2;158;0;484;70;;;484
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Winfried Goller;7722;;2;213;0;590;16;;;590
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Alexander Schmidt;16292;;3;204;0;739;30;;;739
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Alexander Scholz;16352;;3;194;0;798;12;;;798
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Andre Michow;16965;;3;192;0;782;16;;;782
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Andreas Brendel;38033;;3;126;0;650;73;;;650
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Andreas Hernitschek;16386;;3;194;0;927;3;;;927
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Andreas Hölzl;38305;;3;196;0;735;33;;;735
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Andreas Schöllhorn;38568;;3;175;0;726;36;;;726
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Anton Mutz;25005;;3;170;0;709;40;;;709
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Asterios Fourkiotis;25555;;3;143;0;567;92;;;567
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Bernd Trapphardt;16559;;3;191;0;736;32;;;736
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Bernd Wiemken;25203;;3;248;0;904;4;;;904
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Blasius Stibel;7849;;3;148;0;631;81;;;631
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Bodo Konieczny;18802;;3;289;0;981;2;;;981
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Carlo Luft;38652;;3;201;0;796;13;;;796
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Christian Erlacher;16760;;3;173;0;732;34;;;732
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Christian Feller;16007;;3;147;0;528;94;;;528
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Christian Lechner;25064;;3;184;0;676;57;;;676
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Christian Rechenberg;7865;;3;236;0;868;6;;;868
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Christian Schlegl;38554;;3;0;0;0;96;;;0
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Christian Schrempf;7646;;3;182;0;779;18;;;779
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Christian Schuster;7723;;3;166;0;704;43;;;704
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Daniel Alexander;16443;;3;226;0;747;27;;;747
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Daniel Börding;7591;;3;225;0;782;17;;;782
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Daniel Hellmich;7314;;3;194;0;783;15;;;783
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Daniel Schwank;16215;;3;161;0;737;31;;;737
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Dieter Schuster;7721;;3;144;0;660;67;;;660
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Eduard Bolender;25408;;3;202;0;657;71;;;657
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Enno Jackwerth;16263;;3;203;0;692;50;;;692
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Eric Gogala;46005;;3;197;0;816;10;;;816
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Florian Hanauer;38001;;3;196;0;702;45;;;702
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Florian Stangl;25690;;3;213;0;770;21;;;770
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Frank Wiemken;25205;;3;202;0;838;8;;;838
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Gregor Arapow;38575;;3;169;0;623;84;;;623
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Günter Denz;16398;;3;195;0;726;37;;;726
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Harald Eggl;25229;;3;192;0;659;70;;;659
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Harald Laub;7597;;3;153;0;660;68;;;660
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Horst Schön;16346;;3;134;0;668;64;;;668
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Jan Musiol;25166;;3;238;0;847;7;;;847
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Jochen Birkner;7937;;3;181;0;704;44;;;704
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Jochen Mücke;38842;;3;146;0;628;82;;;628
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Jörg Woyscheszik;25350;;3;174;0;687;52;;;687
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Jürgen Harry Schmitt;7961;;3;115;0;508;95;;;508
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Jürgen Reichel;7772;;3;172;0;634;79;;;634
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Kai Bräutigam;38115;;3;199;0;760;24;;;760
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Kilian Kral;38510;;3;178;0;690;51;;;690
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Klaus Lilge;7080;;3;192;0;666;66;;;666
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Lucas Kasenbacher;25340;;3;144;0;638;76;;;638
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Lukas Pfaff;38909;;3;139;0;562;93;;;562
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Manfred Weidinger;38851;;3;139;0;576;91;;;576
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Marc Schmidt;38734;;3;171;0;602;89;;;602
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Marcel Müller;28367;;3;196;0;650;74;;;650
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Marco Probst;7602;;3;223;0;830;9;;;830
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Mario Burghardt;12248;;3;140;0;621;85;;;621
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Markus Fischer;38237;;3;145;0;702;46;;;702
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Markus Hanauer;38214;;3;177;0;682;53;;;682
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Matthias Kuchling;16583;;3;215;0;740;29;;;740
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Max Wiemken;25557;;3;175;0;702;47;;;702
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Michael Brandt;38110;;3;180;0;671;61;;;671
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Michael Eisenmann-Seybold;7595;;3;133;0;728;35;;;728
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Michael Ring;7317;;3;158;0;667;65;;;667
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Moritz Wiemken;25830;;3;279;0;1030;1;;;1030
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Nicolas Hoffmann;38935;;3;156;0;628;83;;;628
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Nicolas Kabel;38092;;3;145;0;699;48;;;699
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Niklas Weiske;25484;;3;201;0;775;19;;;775
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Oliver Schütze;38550;;3;184;0;759;25;;;759
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Patrick Baszler;7886;;3;192;0;705;42;;;705
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Patrick Freudl;16796;;3;201;0;772;20;;;772
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Patrick Hardt;16809;;3;170;0;708;41;;;708
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Patrick Stemmler;16495;;3;248;0;811;11;;;811
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Patrick Thurner;38530;;3;190;0;870;5;;;870
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Peter Börding;7593;;3;206;0;768;22;;;768
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Peter van Lengen;25297;;3;192;0;671;62;;;671
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Rainer Schöllhorn;16069;;3;197;0;657;72;;;657
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Raphael Hofmann;38963;;3;175;0;721;38;;;721
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;René Erben;25953;;3;199;0;636;78;;;636
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;René Jurischka;38593;;3;156;0;613;87;;;613
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Robert Kristof;10124;;3;146;0;676;58;;;676
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Rudi Bauer;16860;;3;150;0;674;60;;;674
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Sebastian Gräfe;38687;;3;196;0;752;26;;;752
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Sebastian Hinterwimmer;7885;;3;238;0;766;23;;;766
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Sergio Tavares;22116;;3;194;0;678;55;;;678
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Simon Bauer;16861;;3;132;0;678;56;;;678
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Steffen Birkner;25082;;3;178;0;746;28;;;746
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Steffen Jahre;7816;;3;144;0;612;88;;;612
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Stephan Ruffershöfer;16899;;3;162;0;710;39;;;710
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Thomas Auer;16888;;3;133;0;669;63;;;669
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Thomas Kalkschmied;25672;;3;169;0;578;90;;;578
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Thomas Moser;38907;;3;221;0;638;77;;;638
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Thomas Wiedemann;7028;;3;154;0;696;49;;;696
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Tim Olde Damink;25521;;3;168;0;675;59;;;675
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Tobias Derbfuss;38270;;3;175;0;660;69;;;660
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Tobias Franz;25638;;3;182;0;615;86;;;615
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Tobias Kramer;38885;;3;165;0;682;54;;;682
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Tobias Wiedemann;25695;;3;176;0;633;80;;;633
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Tom Eck;38050;;3;166;0;650;75;;;650
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Winfried Goller;7722;;3;206;0;796;14;;;796
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Alexander Schmidt;16292;;4;214;0;953;21;;;953
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Alexander Scholz;16352;;4;208;0;1006;11;;;1006
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Andre Michow;16965;;4;176;0;958;20;;;958
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Andreas Brendel;38033;;4;200;0;850;65;;;850
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Andreas Hernitschek;16386;;4;247;0;1174;3;;;1174
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Andreas Hölzl;38305;;4;216;0;951;22;;;951
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Andreas Schöllhorn;38568;;4;148;0;874;47;;;874
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Anton Mutz;25005;;4;158;0;867;51;;;867
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Asterios Fourkiotis;25555;;4;163;0;730;91;;;730
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Bernd Trapphardt;16559;;4;191;0;927;28;;;927
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Bernd Wiemken;25203;;4;211;0;1115;4;;;1115
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Blasius Stibel;7849;;4;136;0;767;87;;;767
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Bodo Konieczny;18802;;4;209;0;1190;2;;;1190
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Carlo Luft;38652;;4;151;0;947;24;;;947
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Christian Erlacher;16760;;4;171;0;903;34;;;903
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Christian Feller;16007;;4;145;0;673;94;;;673
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Christian Lechner;25064;;4;246;0;922;30;;;922
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Christian Rechenberg;7865;;4;183;0;1051;6;;;1051
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Christian Schlegl;38554;;4;0;0;0;96;;;0
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Christian Schrempf;7646;;4;187;0;966;17;;;966
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Christian Schuster;7723;;4;166;0;870;49;;;870
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Daniel Alexander;16443;;4;148;0;895;38;;;895
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Daniel Börding;7591;;4;227;0;1009;10;;;1009
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Daniel Hellmich;7314;;4;159;0;942;27;;;942
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Daniel Schwank;16215;;4;159;0;896;37;;;896
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Dieter Schuster;7721;;4;195;0;855;58;;;855
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Eduard Bolender;25408;;4;163;0;820;73;;;820
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Enno Jackwerth;16263;;4;195;0;887;40;;;887
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Eric Gogala;46005;;4;183;0;999;13;;;999
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Florian Hanauer;38001;;4;168;0;870;50;;;870
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Florian Stangl;25690;;4;216;0;986;15;;;986
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Frank Wiemken;25205;;4;206;0;1044;7;;;1044
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Gregor Arapow;38575;;4;174;0;797;80;;;797
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Günter Denz;16398;;4;235;0;961;18;;;961
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Harald Eggl;25229;;4;181;0;840;68;;;840
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Harald Laub;7597;;4;142;0;802;79;;;802
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Horst Schön;16346;;4;235;0;903;35;;;903
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Jan Musiol;25166;;4;172;0;1019;9;;;1019
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Jochen Birkner;7937;;4;175;0;879;42;;;879
